date,close,volume,open,high,low
01/09/2024,$92.06,"7,594,054",$92.75,$92.835,$91.66
01/08/2024,$93.51,"6,738,378",$93.21,$93.83,$92.28
01/05/2024,$93.24,"6,027,839",$92.21,$93.93,$92.055
01/04/2024,$92.15,"8,735,828",$92.15,$93.135,$91.66
01/03/2024,$91.91,"7,487,897",$93.20,$93.20,$91.27
01/02/2024,$93.90,"6,132,168",$92.66,$94.15,$92.27
12/29/2023,$93.25,"4,772,283",$93.49,$93.77,$93.06
12/28/2023,$93.64,"4,089,529",$93.31,$93.9501,$93.24
12/27/2023,$93.66,"4,073,222",$92.69,$93.69,$92.4004
12/26/2023,$92.84,"2,726,286",$92.61,$93.02,$92.37
12/22/2023,$92.41,"5,800,929",$92.90,$93.66,$92.2324
12/21/2023,$92.63,"7,748,018",$92.135,$92.66,$91.64
12/20/2023,$91.14,"10,466,980",$91.455,$92.31,$90.93
12/19/2023,$91.92,"8,114,867",$90.915,$92.36,$90.70
12/18/2023,$90.76,"9,145,477",$91.66,$91.6725,$90.61
12/15/2023,$91.58,"16,905,690",$91.00,$91.84,$90.26
12/14/2023,$91.04,"19,849,530",$87.23,$92.00,$87.21
12/13/2023,$85.63,"10,144,560",$83.47,$86.1109,$83.30
12/12/2023,$83.60,"7,395,338",$82.94,$83.66,$82.565
12/11/2023,$82.82,"6,378,077",$82.37,$82.835,$81.96
12/08/2023,$82.28,"10,343,400",$80.28,$82.655,$80.15
12/07/2023,$80.35,"5,430,566",$79.76,$80.565,$79.62
12/06/2023,$79.41,"7,321,767",$80.78,$81.76,$79.325
12/05/2023,$80.17,"6,103,166",$80.68,$80.84,$79.59
12/04/2023,$81.21,"6,713,828",$80.15,$81.48,$80.06
12/01/2023,$80.89,"9,617,106",$79.08,$80.98,$78.74
11/30/2023,$79.34,"8,480,526",$78.77,$79.48,$78.21
11/29/2023,$78.55,"7,420,685",$77.48,$79.53,$77.34
11/28/2023,$76.88,"9,197,885",$77.36,$77.45,$76.33
11/27/2023,$77.95,"5,237,785",$78.27,$78.35,$77.59
11/24/2023,$78.65,"2,398,033",$78.26,$78.91,$78.045
11/22/2023,$78.49,"4,265,977",$78.79,$78.87,$78.205
11/21/2023,$78.47,"7,394,809",$79.07,$79.34,$78.22
11/20/2023,$79.70,"7,728,224",$80.03,$80.199,$79.34
11/17/2023,$80.28,"6,080,775",$80.33,$80.445,$79.935
11/16/2023,$79.66,"6,757,581",$79.98,$80.2799,$79.04
11/15/2023,$79.68,"9,841,640",$78.57,$80.04,$78.50
11/14/2023,$78.31,"12,287,690",$76.68,$78.955,$76.67
11/13/2023,$75.04,"4,868,377",$74.75,$75.52,$74.55
11/10/2023,$75.33,"8,927,940",$74.66,$75.39,$74.05
11/09/2023,$74.19,"9,497,201",$75.68,$76.07,$73.96
11/08/2023,$75.97,"8,075,195",$75.45,$76.19,$75.055
11/07/2023,$75.51,"7,657,721",$75.86,$76.17,$74.93
11/06/2023,$75.92,"8,140,533",$76.68,$76.76,$75.365
11/03/2023,$76.26,"14,951,090",$74.59,$76.68,$74.54
11/02/2023,$73.46,"11,638,020",$71.68,$73.53,$71.65
11/01/2023,$70.95,"9,429,031",$71.17,$71.91,$70.70
10/31/2023,$70.82,"8,949,027",$70.77,$71.02,$70.27
10/30/2023,$70.59,"9,769,591",$70.05,$70.89,$69.42
10/27/2023,$70.40,"11,099,140",$71.91,$72.01,$70.19
10/26/2023,$72.07,"10,903,210",$71.47,$72.6899,$71.40
10/25/2023,$71.40,"8,461,712",$71.25,$71.90,$71.125
10/24/2023,$71.56,"9,265,496",$71.75,$72.10,$71.08
10/23/2023,$71.70,"12,847,140",$72.73,$72.87,$71.24
10/20/2023,$73.13,"11,270,640",$73.12,$73.999,$72.35
10/19/2023,$72.92,"17,486,090",$74.87,$76.46,$72.885
10/18/2023,$74.88,"34,732,280",$76.43,$77.07,$73.40
10/17/2023,$80.33,"12,324,800",$77.99,$80.63,$77.98
10/16/2023,$78.73,"7,901,524",$78.79,$79.18,$77.8725
10/13/2023,$77.79,"6,445,763",$78.20,$79.23,$77.34
10/12/2023,$77.81,"11,654,570",$78.87,$78.87,$77.29
10/11/2023,$78.90,"8,928,687",$79.91,$80.21,$78.71
10/10/2023,$80.13,"6,245,362",$80.25,$81.11,$80.015
10/09/2023,$79.91,"5,125,005",$79.60,$80.085,$78.932
10/06/2023,$80.33,"6,306,443",$78.72,$80.785,$78.40
10/05/2023,$79.15,"5,589,440",$78.48,$79.54,$78.0191
10/04/2023,$79.09,"6,848,690",$78.10,$79.29,$77.61
10/03/2023,$78.02,"7,526,845",$79.58,$79.84,$77.83
10/02/2023,$80.41,"6,722,197",$81.10,$81.465,$79.90
09/29/2023,$81.67,"6,830,468",$83.01,$83.09,$81.025
09/28/2023,$82.19,"5,665,377",$81.48,$82.545,$81.45
09/27/2023,$81.65,"5,708,017",$82.41,$82.61,$81.09
